key,time,all_swamps___total_rabbits
0-2,71410,1161.28172273
0-2,71411,1056.03770937
0-2,71412,957.369363078
0-2,71413,869.3274253
0-2,71414,794.272184102
0-2,71415,732.978574009
0-2,71416,685.191673376
0-2,71417,650.139069351
0-2,71418,626.897863352
0-2,71419,614.617338385
0-2,71420,612.632252967
0-2,71421,620.504803703
0-2,71422,638.022890753
0-2,71423,665.166843439
0-2,71424,702.050019658
0-2,71425,748.832798704
0-2,71426,805.601807543
0-2,71427,872.207276702
0-2,71428,948.046382459
0-2,71429,1031.79965111
0-2,71430,1121.13313434
0-2,71431,1212.41897771
0-2,71432,1300.56696104
0-2,71433,1379.10424001
0-2,71434,1440.66627862
0-2,71435,1478.02792543
0-2,71436,1485.54693284
0-2,71437,1460.70389029
0-2,71438,1405.11760312
0-2,71439,1324.48877612
0-2,71440,1227.35475111
0-2,71441,1123.13614846
0-2,71442,1020.27413136
0-2,71443,925.080608445
0-2,71444,841.452651309
0-2,71445,771.215266776
0-2,71446,714.733920254
0-2,71447,671.522430284
0-2,71448,640.730256275
0-2,71449,621.440618903
0-2,71450,612.863897176
0-2,71451,614.420696965
0-2,71452,625.759357444
0-2,71453,646.752506684
0-2,71454,677.451916994
0-2,71455,718.024125366
0-2,71456,768.65799444
0-2,71457,829.435620117
0-2,71458,900.16137015
0-2,71459,980.143202538
0-2,71460,1067.93454349
0-2,71461,1161.06833827
0-2,71462,1255.85261627
0-2,71463,1347.34680873
0-2,71464,1429.685367
0-2,71465,1496.92301224
0-2,71466,1544.48534481
0-2,71467,1571.10156845
0-2,71468,1580.82269353
0-2,71469,1584.6007611
0-2,71470,1601.14401194
0-2,71471,1657.37711172
0-2,71472,1789.50409578
0-2,71473,2045.99121475
0-2,71474,2493.73715566
0-2,71475,3228.61400065
0-2,71476,4391.85875695
0-2,71477,6194.64447478
0-2,71478,8954.46683205
0-2,71479,13148.7611788
0-2,71480,19492.491524
0-2,71481,29043.9914241
0-2,71482,43314.4320851
0-2,71483,64129.3052754
0-2,71484,90849.1998103
0-2,71485,93052.632216
0-2,71486,22820.8070745
0-2,71487,2695.84125861
0-2,71488,1034.73411472
0-2,71489,947.27025864
0-2,71490,1009.69034205
0-2,71491,1094.78269983
0-2,71492,1185.41444937
0-2,71493,1274.99948343
0-2,71494,1357.11594505
0-2,71495,1424.51985121
0-2,71496,1469.79173027
0-2,71497,1486.64537911
0-2,71498,1471.48714735
0-2,71499,1424.65201247
0-2,71500,1350.70355028
0-2,71501,1257.51768915
0-2,71502,1154.46239054
0-2,71503,1050.42819983
0-2,71504,952.428643545
0-2,71505,865.068237504
0-2,71506,790.733404277
0-2,71507,730.156877901
0-0,71508,1514.81111901
0-0,71509,1505.299468
0-0,71510,1899.53648415
0-0,71511,2377.91258257
0-0,71512,2785.58256308
0-0,71513,2909.81771344
0-0,71514,2620.37320603
0-0,71515,2054.73193864
0-0,71516,1491.4776975
0-0,71517,1083.41066522
0-0,71518,834.944393762
0-0,71519,703.328363273
0-0,71520,653.048178327
0-0,71521,665.641818475
0-0,71522,736.914950561
0-0,71523,873.703322304
0-0,71524,1091.50288624
0-0,71525,1410.58360054
0-0,71526,1845.6517093
0-0,71527,2382.65332204
0-0,71528,2946.29883954
0-0,71529,3409.40613898
0-0,71530,3760.40324865
0-0,71531,4413.13840805
0-0,71532,6372.81475543
0-0,71533,11400.0980126
0-0,71534,22812.2044676
0-0,71535,46830.3882312
0-0,71536,87036.5422134
0-0,71537,54460.2290394
0-0,71538,3990.41905192
0-0,71539,1052.34433379
0-0,71540,1050.46389163
0-0,71541,1312.16308671
0-0,71542,1693.6872888
0-0,71543,2161.83773605
0-0,71544,2626.32295617
0-0,71545,2902.80306476
0-0,71546,2796.98991189
0-0,71547,2320.12678851
0-0,71548,1725.82660488
0-0,71549,1242.31252486
0-0,71550,928.038605309
0-0,71551,750.507501866
0-0,71552,668.24962489
0-0,71553,655.670318452
0-0,71554,703.406499031
0-0,71555,815.123351762
0-0,71556,1005.71461997
0-0,71557,1300.28820608
0-0,71558,1731.23841591
0-0,71559,2329.59823003
0-0,71560,3112.2396917
0-0,71561,4100.04810541
0-0,71562,5485.22265196
0-0,71563,8082.19498397
0-0,71564,13958.2217703
0-0,71565,27208.6699228
0-0,71566,54828.6020873
0-0,71567,93756.7165349
0-0,71568,33357.8430224
0-0,71569,2377.46457594
0-0,71570,813.687394641
0-0,71571,788.7705697
0-0,71572,932.200388343
0-0,71573,1170.55555633
0-0,71574,1509.86892587
0-0,71575,1947.41913873
0-0,71576,2431.16415505
0-0,71577,2818.34234544
0-0,71578,2897.35250298
0-0,71579,2563.45721757
0-0,71580,1984.59152521
0-0,71581,1435.54098932
0-0,71582,1048.18382518
0-0,71583,816.711722107
0-0,71584,698.130372225
0-0,71585,659.873354447
0-0,71586,687.44922966
0-0,71587,782.532071374
0-0,71588,962.508271398
0-0,71589,1263.83321433
0-0,71590,1750.12633323
0-0,71591,2527.64210991
0-0,71592,3778.96033189
0-0,71593,5858.00760119
0-0,71594,9582.07870605
0-0,71595,16982.0727664
0-0,71596,32626.4139343
0-0,71597,64084.971742
0-0,71598,94974.630843
0-0,71599,18656.8461621
0-0,71600,1645.9128589
0-0,71601,736.416902337
0-0,71602,672.387278706
0-0,71603,726.081745197
0-0,71604,850.222152748
0-0,71605,1051.79313485
0-0,71606,1346.55581754
0-0,71607,1743.50473815
0-0,71608,2218.47674091
0-1,71609,1514.81111901
0-1,71610,1294.21706527
0-1,71611,1388.26809892
0-1,71612,1501.54962748
0-1,71613,1591.57708073
0-1,71614,1636.41221625
0-1,71615,1622.78982929
0-1,71616,1550.54901825
0-1,71617,1433.82668339
0-1,71618,1295.46652386
0-1,71619,1158.14463774
0-1,71620,1038.05149127
0-1,71621,943.552422516
0-1,71622,877.184725293
0-1,71623,838.415122361
0-1,71624,825.721804905
0-1,71625,837.704728949
0-1,71626,873.456800553
0-1,71627,932.423156749
0-1,71628,1013.85285303
0-1,71629,1115.87226781
0-1,71630,1234.19064313
0-1,71631,1360.62702437
0-1,71632,1482.04034432
0-1,71633,1580.77857871
0-1,71634,1637.98843105
0-1,71635,1640.07623958
0-1,71636,1585.93045581
0-1,71637,1490.24710304
0-1,71638,1380.28641001
0-1,71639,1289.21828781
0-1,71640,1252.83182724
0-1,71641,1314.40116364
0-1,71642,1539.40485843
0-1,71643,2042.6216606
0-1,71644,3035.36765805
0-1,71645,4909.64959777
0-1,71646,8389.86476534
0-1,71647,14802.1730619
0-1,71648,26517.8001164
0-1,71649,47402.2685261
0-1,71650,79780.3378761
0-1,71651,75003.5920878
0-1,71652,9450.0998077
0-1,71653,2061.31211306
0-1,71654,1673.61762812
0-1,71655,1641.78643857
0-1,71656,1584.68701003
0-1,71657,1480.8790148
0-1,71658,1347.3653619
0-1,71659,1207.26694133
0-1,71660,1079.44626644
0-1,71661,974.993036254
0-1,71662,898.246057301
0-1,71663,849.503834533
0-1,71664,827.420184918
0-1,71665,830.469743272
0-1,71666,857.551289843
0-1,71667,908.021424277
0-1,71668,981.279932657
0-1,71669,1075.97642689
0-1,71670,1188.8446355
0-1,71671,1313.23773778
0-1,71672,1437.78993299
0-1,71673,1546.10059011
0-1,71674,1618.81565033
0-1,71675,1638.89816941
0-1,71676,1598.81956589
0-1,71677,1505.42799694
0-1,71678,1378.28202231
0-1,71679,1242.03774877
0-1,71680,1118.42917777
0-1,71681,1022.75984425
0-1,71682,965.440255605
0-1,71683,956.5277369
0-1,71684,1011.84562498
0-1,71685,1161.24158951
0-1,71686,1461.61936749
0-1,71687,2019.81589496
0-1,71688,3034.37666755
0-1,71689,4872.4481243
0-1,71690,8210.49531352
0-1,71691,14286.5769193
0-1,71692,25322.9351437
0-1,71693,45013.5625669
0-1,71694,76494.8379812
0-1,71695,82422.0084707
0-1,71696,12482.1255333
0-1,71697,2183.97787992
0-1,71698,1458.02394316
0-1,71699,1266.34710074
0-1,71700,1125.68375326
0-1,71701,1010.64192331
0-1,71702,923.248362352
0-1,71703,864.251242682
0-1,71704,832.54136871
0-1,71705,826.511117642
0-1,71706,844.86375839
0-1,71707,886.808525329
0-1,71708,951.7958013
0-1,71709,1038.86446746
0-2,71710,1514.81111901
0-2,71711,1120.5059329
0-2,71712,1010.79203605
0-2,71713,924.047584785
0-2,71714,840.303498872
0-2,71715,761.791760248
0-2,71716,691.735598705
0-2,71717,632.013127407
0-2,71718,583.240972243
0-2,71719,545.216288612
0-2,71720,517.32445715
0-2,71721,498.831114966
0-2,71722,489.059335032
0-2,71723,487.479775697
0-2,71724,493.744070873
0-2,71725,507.683449847
0-2,71726,529.282260394
0-2,71727,558.630702927
0-2,71728,595.856393421
0-2,71729,641.028262126
0-2,71730,694.027135445
0-2,71731,754.373338381
0-2,71732,821.016947853
0-2,71733,892.100809596
0-2,71734,964.738190719
0-2,71735,1034.87873414
0-2,71736,1097.37191002
0-2,71737,1146.35765739
0-2,71738,1176.08682545
0-2,71739,1182.06980142
0-2,71740,1162.30185621
0-2,71741,1118.07109515
0-2,71742,1053.91364618
0-2,71743,976.622787771
0-2,71744,893.694635041
0-2,71745,811.845935789
0-2,71746,736.099161156
0-2,71747,669.555263754
0-2,71748,613.666426214
0-2,71749,568.723454309
0-2,71750,534.33948687
0-2,71751,509.837737237
0-2,71752,494.488711693
0-2,71753,487.664098129
0-2,71754,488.902864793
0-2,71755,497.925190405
0-2,71756,514.629723399
0-2,71757,539.057659701
0-2,71758,571.341515049
0-2,71759,611.631570004
0-2,71760,659.993149383
0-2,71761,716.270585962
0-2,71762,779.913212551
0-2,71763,849.769970804
0-2,71764,923.877791884
0-2,71765,999.298924799
0-2,71766,1072.10209212
0-2,71767,1137.61999739
0-2,71768,1191.12190177
0-2,71769,1228.96789356
0-2,71770,1250.14678296
0-2,71771,1257.88201376
0-2,71772,1260.88827326
0-2,71773,1274.05196187
0-2,71774,1318.79740048
0-2,71775,1423.93263005
0-2,71776,1628.02290218
0-2,71777,1984.30040762
0-2,71778,2569.05185978
0-2,71779,3494.66145695
0-2,71780,4929.16245343
0-2,71781,7125.19045746
0-2,71782,10462.6472391
0-2,71783,15510.4393376
0-2,71784,23110.6970881
0-2,71785,34465.8798733
0-2,71786,51028.5562013
0-2,71787,72289.9379379
0-2,71788,74043.2389267
0-2,71789,18158.82507
0-2,71790,2145.11737783
0-2,71791,823.351940264
0-2,71792,753.755766154
0-2,71793,803.424271385
0-2,71794,871.133412198
0-2,71795,943.250322012
0-2,71796,1014.53434615
0-2,71797,1079.87552611
0-2,71798,1133.50972656
0-2,71799,1169.53317349
0-2,71800,1182.94384998
0-2,71801,1170.8822398
0-2,71802,1133.61488907
0-2,71803,1074.7730968
0-2,71804,1000.62384582
0-2,71805,918.621349863
0-2,71806,835.839936207
0-2,71807,757.860362842
0-2,71808,688.346505327
0-2,71809,629.197272403
0-2,71810,580.995710459
0-0,71811,1278.20543513
0-0,71812,1270.17945495
0-0,71813,1602.83868253
0-0,71814,2006.49490169
0-0,71815,2350.48893388
0-0,71816,2455.31919452
0-0,71817,2211.0844263
0-0,71818,1733.79340748
0-0,71819,1258.51657372
0-0,71820,914.1875072
0-0,71821,704.530385835
0-0,71822,593.472100474
0-0,71823,551.045421088
0-0,71824,561.671999599
0-0,71825,621.812636057
0-0,71826,737.235369645
0-0,71827,921.015765036
0-0,71828,1190.25771748
0-0,71829,1557.3704316
0-0,71830,2010.49516211
0-0,71831,2486.10215688
0-0,71832,2876.87448471
0-0,71833,3173.04765618
0-0,71834,3723.82895028
0-0,71835,5377.41395959
0-0,71836,9619.46150111
0-0,71837,19249.0557879
0-0,71838,39515.7231258
0-0,71839,73441.8832266
0-0,71840,45953.8221521
0-0,71841,3367.13617733
0-0,71842,887.973576513
0-0,71843,886.386849717
0-0,71844,1107.20998029
0-0,71845,1429.14206979
0-0,71846,1824.16983175
0-0,71847,2216.10485616
0-0,71848,2449.40019778
0-0,71849,2360.11451364
0-0,71850,1957.73495062
0-0,71851,1456.26139046
0-0,71852,1048.26971593
0-0,71853,783.083761688
0-0,71854,633.282100954
0-0,71855,563.872480102
0-0,71856,553.257996449
0-0,71857,593.53803183
0-0,71858,687.805288365
0-0,71859,848.627183492
0-0,71860,1097.18989476
0-0,71861,1460.82790453
0-0,71862,1965.72700183
0-0,71863,2626.1239038
0-0,71864,3459.64173809
0-0,71865,4628.45916476
0-0,71866,6819.79781287
0-0,71867,11778.0195219
0-0,71868,22958.8160145
0-0,71869,46264.6572298
0-0,71870,79112.4009796
0-0,71871,28147.5199915
0-0,71872,2006.11687139
0-0,71873,686.59362034
0-0,71874,665.568674942
0-0,71875,786.595495678
0-0,71876,987.720815784
0-0,71877,1274.03518707
0-0,71878,1643.24231343
0-0,71879,2051.42885321
0-0,71880,2378.1318072
0-0,71881,2444.80098564
0-0,71882,2163.05842168
0-0,71883,1674.60856486
0-0,71884,1211.31689085
0-0,71885,884.462917884
0-0,71886,689.145563454
0-0,71887,589.086008818
0-0,71888,556.8045399
0-0,71889,580.073205632
0-0,71890,660.304597878
0-0,71891,812.169443718
0-0,71892,1066.42898471
0-0,71893,1476.76562658
0-0,71894,2132.83744912
0-0,71895,3188.70621873
0-0,71896,4943.01702763
0-0,71897,8085.40743349
0-0,71898,14329.5605885
0-0,71899,27530.3363545
0-0,71900,54075.2296859
0-0,71901,80140.0833544
0-0,71902,15742.7430176
0-0,71903,1388.82975944
0-0,71904,621.392380397
0-0,71905,567.363853732
0-0,71906,612.671521497
0-0,71907,717.421837665
0-0,71908,887.508472003
0-0,71909,1136.23074395
0-0,71910,1471.1782905
0-0,71911,1871.96211618
0-1,71912,1278.20543513
0-1,71913,1092.06703484
0-1,71914,1171.42778212
0-1,71915,1267.01532018
0-1,71916,1342.98094957
0-1,71917,1380.81306817
0-1,71918,1369.31842779
0-1,71919,1308.36125884
0-1,71920,1209.87035067
0-1,71921,1093.12133444
0-1,71922,977.248418669
0-1,71923,875.913202275
0-1,71924,796.174400663
0-1,71925,740.172995443
0-1,71926,707.459004528
0-1,71927,696.748317791
0-1,71928,706.859570903
0-1,71929,737.02735332
0-1,71930,786.783468808
0-1,71931,855.49426652
0-1,71932,941.578774891
0-1,71933,1041.41643023
0-1,71934,1148.10410085
0-1,71935,1250.55328643
0-1,71936,1333.86911787
0-1,71937,1382.14308634
0-1,71938,1383.90478995
0-1,71939,1338.21629834
0-1,71940,1257.47819177
0-1,71941,1164.69279184
0-1,71942,1087.84904063
0-1,71943,1057.14595753
0-1,71944,1109.09848114
0-1,71945,1298.95775931
0-1,71946,1723.57469241
0-1,71947,2561.25888533
0-1,71948,4142.78765302
0-1,71949,7079.41116126
0-1,71950,12490.1499746
0-1,71951,22375.8565086
0-1,71952,39998.2786682
0-1,71953,67319.0605815
0-1,71954,63288.4178484
0-1,71955,7974.04295836
0-1,71956,1739.34579259
0-1,71957,1412.2071866
0-1,71958,1385.34786468
0-1,71959,1337.16707237
0-1,71960,1249.57335059
0-1,71961,1136.91384166
0-1,71962,1018.69807179
0-1,71963,910.842327065
0-1,71964,822.704152696
0-1,71965,757.944656019
0-1,71966,716.815717051
0-1,71967,698.181419605
0-1,71968,700.754652672
0-1,71969,723.606201348
0-1,71970,766.193161092
0-1,71971,828.009068307
0-1,71972,907.914458558
0-1,71973,1003.15323512
0-1,71974,1108.1167764
0-1,71975,1213.21456112
0-1,71976,1304.60765223
0-1,71977,1365.96499509
0-1,71978,1382.91072827
0-1,71979,1349.0921959
0-1,71980,1270.28790834
0-1,71981,1163.00147916
0-1,71982,1048.03785845
0-1,71983,943.736308705
0-1,71984,863.010031649
0-1,71985,814.643467114
0-1,71986,807.123037863
0-1,71987,853.800557136
0-1,71988,979.861642544
0-1,71989,1233.32196085
0-1,71990,1704.33106974
0-1,71991,2560.42268243
0-1,71992,4111.39685783
0-1,71993,6928.05829268
0-1,71994,12055.0872901
0-1,71995,21367.6232819
0-1,71996,37982.6762597
0-1,71997,64546.7388247
0-1,71998,69548.1158542
0-1,71999,10532.4819039
0-1,72000,1842.85179934
0-1,72001,1230.28812326
0-1,72002,1068.55021502
0-1,72003,949.857756925
0-1,72004,852.784867457
0-1,72005,779.041729975
0-1,72006,729.259656109
0-1,72007,702.502700902
0-1,72008,697.414343948
0-1,72009,712.900396869
0-1,72010,748.29360755
0-1,72011,803.130206198
0-1,72012,876.599195774
0-2,72013,1278.20543513
0-2,72014,945.488685394
0-2,72015,852.911533361
0-2,72016,779.716117986
0-2,72017,709.052426367
0-2,72018,642.803816378
0-2,72019,583.69006594
0-2,72020,533.295936629
0-2,72021,492.141740551
0-2,72022,460.056316384
0-2,72023,436.521045139
0-2,72024,420.916267621
0-2,72025,412.670789313
0-2,72026,411.337948999
0-2,72027,416.623793578
0-2,72028,428.385913451
0-2,72029,446.611101191
0-2,72030,471.37546837
0-2,72031,502.786698007
0-2,72032,540.902953803
0-2,72033,585.62367646
0-2,72034,636.544113745
0-2,72035,692.778335144
0-2,72036,752.75926431
0-2,72037,814.051061143
0-2,72038,873.236013446
0-2,72039,925.968077574
0-2,72040,967.302503857
0-2,72041,992.388129198
0-2,72042,997.436595177
0-2,72043,980.756301055
0-2,72044,943.434156741
0-2,72045,889.297770401
0-2,72046,824.079345432
0-2,72047,754.104142441
0-2,72048,685.039787863
0-2,72049,621.12426875
0-2,72050,564.974184909
0-2,72051,517.814895537
0-2,72052,479.891784041
0-2,72053,450.878414974
0-2,72054,430.203712262
0-2,72055,417.252125343
0-2,72056,411.493481218
0-2,72057,412.538758918
0-2,72058,420.151843804
0-2,72059,434.247214901
0-2,72060,454.859633544
0-2,72061,482.100917197
0-2,72062,516.097873371
0-2,72063,556.905623485
0-2,72064,604.392814731
0-2,72065,658.094791295
0-2,72066,717.040284208
0-2,72067,779.572845861
0-2,72068,843.213586812
0-2,72069,904.645274892
0-2,72070,959.929621285
0-2,72071,1005.07480414
0-2,72072,1037.00944721
0-2,72073,1054.88030332
0-2,72074,1061.40733097
0-2,72075,1063.94402824
0-2,72076,1075.05161658
0-2,72077,1112.80804847
0-2,72078,1201.52169743
0-2,72079,1373.73412168
0-2,72080,1674.36291834
0-2,72081,2167.77920964
0-2,72082,2948.81336173
0-2,72083,4159.25270127
0-2,72084,6012.27245748
0-2,72085,8828.4357034
0-2,72086,13087.788711
0-2,72087,19500.9254006
0-2,72088,29082.4872012
0-2,72089,43058.1589118
0-2,72090,60998.6224806
0-2,72091,62478.0668979
0-2,72092,15322.5102516
0-2,72093,1810.06110725
0-2,72094,694.748613783
0-2,72095,636.023003114
0-2,72096,677.933544002
0-2,72097,735.066866243
0-2,72098,795.9194867
0-2,72099,856.069313927
0-2,72100,911.204538591
0-2,72101,956.461353557
0-2,72102,986.858123873
0-2,72103,998.174121867
0-2,72104,987.996472985
0-2,72105,956.550090219
0-2,72106,906.89908242
0-2,72107,844.331562008
0-2,72108,775.137432972
0-2,72109,705.286049169
0-2,72110,639.486482969
0-2,72111,580.830331468
0-2,72112,530.919903654
0-2,72113,490.247177077
0-0,72114,1254.4467097
0-0,72115,1246.56991294
0-0,72116,1573.04581581
0-0,72117,1969.19904913
0-0,72118,2306.79907021
0-0,72119,2409.68079166
0-0,72120,2169.98575285
0-0,72121,1701.56641142
0-0,72122,1235.12381626
0-0,72123,897.19498833
0-0,72124,691.434882143
0-0,72125,582.440899778
0-0,72126,540.802829013
0-0,72127,551.231885315
0-0,72128,610.25465384
0-0,72129,723.531959971
0-0,72130,903.896325486
0-0,72131,1168.13372588
0-0,72132,1528.4227089
0-0,72133,1973.12495445
0-0,72134,2439.89157373
0-0,72135,2823.40039588
0-0,72136,3114.06842954
0-0,72137,3654.61204105
0-0,72138,5277.46093304
0-0,72139,9440.65914406
0-0,72140,18891.26273
0-0,72141,38781.2220901
0-0,72142,72076.7775161
0-0,72143,45099.6525382
0-0,72144,3304.54931787
0-0,72145,871.468310759
0-0,72146,869.911077349
0-0,72147,1086.62964383
0-0,72148,1402.57779999
0-0,72149,1790.26295811
0-0,72150,2174.91286514
0-0,72151,2403.87181465
0-0,72152,2316.24573389
0-0,72153,1921.34542678
0-0,72154,1429.19303855
0-0,72155,1028.78493542
0-0,72156,768.528142089
0-0,72157,621.510929323
0-0,72158,553.391464246
0-0,72159,542.974277988
0-0,72160,582.50560563
0-0,72161,675.020663494
0-0,72162,832.853271339
0-0,72163,1076.79580729
0-0,72164,1433.67467224
0-0,72165,1929.18892522
0-0,72166,2577.31065746
0-0,72167,3395.3354256
0-0,72168,4542.42738345
0-0,72169,6693.03438402
0-0,72170,11559.0948293
0-0,72171,22532.0675507
0-0,72172,45404.709949
0-0,72173,77641.894157
0-0,72174,27624.32616
0-0,72175,1968.82804549
0-0,72176,673.831517426
0-0,72177,653.197374548
0-0,72178,771.974601498
0-0,72179,969.361491829
0-0,72180,1250.35397639
0-0,72181,1612.69844163
0-0,72182,2013.29778794
0-0,72183,2333.92812984
0-0,72184,2399.35809066
0-0,72185,2122.85243466
0-0,72186,1643.48167086
0-0,72187,1188.80146052
0-0,72188,868.022906722
0-0,72189,676.336026134
0-0,72190,578.136334882
0-0,72191,546.454899835
0-0,72192,569.291057752
0-0,72193,648.031143853
0-0,72194,797.07319214
0-0,72195,1046.60666762
0-0,72196,1449.31615086
0-0,72197,2093.19319637
0-0,72198,3129.43593756
0-0,72199,4851.13838188
0-0,72200,7935.11940472
0-0,72201,14063.2089628
0-0,72202,27018.6144634
0-0,72203,53070.102889
0-0,72204,78650.4744197
0-0,72205,15450.123773
0-0,72206,1363.01479729
0-0,72207,609.842209708
0-0,72208,556.817941745
0-0,72209,601.283450332
0-0,72210,704.086713286
0-0,72211,871.011851409
0-0,72212,1115.11098219
0-0,72213,1443.83266975
0-0,72214,1837.16690039
0-1,72215,1254.4467097
0-1,72216,1071.76816885
0-1,72217,1149.65379315
0-1,72218,1243.46459173
0-1,72219,1318.01820511
0-1,72220,1355.14711678
0-1,72221,1343.86613377
0-1,72222,1284.0420101
0-1,72223,1187.381808
0-1,72224,1072.80287159
0-1,72225,959.083751066
0-1,72226,859.6321095
0-1,72227,781.375457973
0-1,72228,726.414982461
0-1,72229,694.309064948
0-1,72230,683.797463787
0-1,72231,693.720773334
0-1,72232,723.327810163
0-1,72233,772.159080665
0-1,72234,839.592712022
0-1,72235,924.077119078
0-1,72236,1022.0590356
0-1,72237,1126.76364231
0-1,72238,1227.30854709
0-1,72239,1309.07574017
0-1,72240,1356.45241316
0-1,72241,1358.18137099
0-1,72242,1313.34211714
0-1,72243,1234.1047353
0-1,72244,1143.04398994
0-1,72245,1067.62857688
0-1,72246,1037.49618931
0-1,72247,1088.48304206
0-1,72248,1274.81329872
0-1,72249,1691.53763737
0-1,72250,2513.65132168
0-1,72251,4065.78332205
0-1,72252,6947.82215266
0-1,72253,12257.9885116
0-1,72254,21959.943842
0-1,72255,39254.8081004
0-1,72256,66067.7632293
0-1,72257,62112.0403262
0-1,72258,7825.8249239
0-1,72259,1707.01559122
0-1,72260,1385.95769503
0-1,72261,1359.59762248
0-1,72262,1312.31239373
0-1,72263,1226.34682586
0-1,72264,1115.78138277
0-1,72265,999.762956108
0-1,72266,893.911986945
0-1,72267,807.41208654
0-1,72268,743.856311157
0-1,72269,703.491858977
0-1,72270,685.203927729
0-1,72271,687.729330662
0-1,72272,710.156124712
0-1,72273,751.951496613
0-1,72274,812.618396692
0-1,72275,891.038540382
0-1,72276,984.507060081
0-1,72277,1087.51958482
0-1,72278,1190.66385772
0-1,72279,1280.3581739
0-1,72280,1340.57503321
0-1,72281,1357.20578649
0-1,72282,1324.01585826
0-1,72283,1246.67635045
0-1,72284,1141.38411465
0-1,72285,1028.5573876
